,cell_0,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_20,cell_21,cell_22,cell_23,cell_24,cell_25,cell_26,cell_27,cell_28,cell_29,cell_30,cell_31,cell_32,cell_33,cell_34,cell_35,cell_36,cell_37,cell_38,cell_39,cell_40,cell_41,cell_42,cell_43,cell_44,cell_45,cell_46,cell_47,cell_48,cell_49,cell_50,cell_51,cell_52,cell_53,cell_54,cell_55,cell_56,cell_57,cell_58,cell_59,cell_60,cell_61,cell_62,cell_63,cell_64,cell_65,cell_66,cell_67,cell_68,cell_69,cell_70,cell_71,cell_72,cell_73,cell_74,cell_75,cell_76,cell_77,cell_78,cell_79,cell_80,cell_81,cell_82,cell_83,cell_84,cell_85,cell_86,cell_87,cell_88,cell_89,cell_90,cell_91,cell_92,cell_93,cell_94,cell_95,cell_96,cell_97,cell_98,cell_99,cell_100,cell_101,cell_102,cell_103,cell_104,cell_105,cell_106,cell_107,cell_108,cell_109,cell_110,cell_111,cell_112,cell_113,cell_114,cell_115,cell_116,cell_117,cell_118,cell_119,cell_120,cell_121,cell_122,cell_123
asp-4,3.7453184,0.0,2.1724963,0.0,0.0,0.0,0.0,4.7192073,36.708473,15.318627,0.0,0.0,14.652015,0.0,0.0,6.936416,0.0,0.0,0.0,0.0,8.775779,5.391804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.753283,0.0,4.718094,0.0,0.0,0.0,4.8007684,2.2779043,96.32446,4.2826552,23.411371,10.523546,0.0,0.0,0.0,0.0,0.0,0.0,2.9518845,2.5886617,1.5738118,0.0,0.0,0.0,0.0,0.0,8.998876,0.0,0.0,0.0,0.0,0.0,23.792093,2.4826217,0.0,11.614402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.17821,22.707424,14.450867,0.0,0.0,2.9027576,19.565218,23.364485,0.0,0.0,0.0,0.0,12.150668,4.0650406,0.0,0.0,0.0,0.0,0.0,25.884382,0.0,4.280822,0.0,4.679457,1.9980019,0.0,0.0,2.5068939,0.0,0.0,0.0,0.0,6.042296,3.3681374,0.0,0.0,4.7505937,0.0,3.4548283,0.0,4.103406,0.0,0.0,0.0,0.0,0.0,11.104942,18.09409,0.0,0.0
pdl-1,0.0,0.0,0.0,4.5620437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unc-6,1.8726592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4826217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1326509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lgc-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2851512,0.0,0.0,0.0,0.98396146,0.0,1.5738118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7870681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0866365,0.0,2.556891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.611412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7274141,0.0,4.103406,0.0,0.0,0.0,4.172752,0.0,0.0,0.0,0.0,0.0
C53A3.2,0.0,0.0,31.501196,0.0,66.6389,0.0,0.0,0.0,0.0,0.0,2.3441162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.686914,0.0,0.0,3.5945363,6.333122,0.0,0.0,0.0,0.0,25.359257,0.0,2.5062656,0.0,18.757034,0.0,0.0,13.389869,12.63823,0.0,0.0,0.0,17.74398,0.0,0.0,0.0,35.015118,12.682308,85.41393,0.0,0.0,0.0,7.8716917,12.943309,11.016683,1.935921,7.142857,0.0,0.0,0.0,15.748032,23.83435,1.3935341,39.54306,16.90617,7.2727275,0.0,62.06554,6.482982,2.3228803,5.7055917,44.22333,17.793594,1.8470631,18.939394,14.007237,14.409223,0.0,8.733624,0.0,2.1326509,0.0,10.159652,0.0,2.1240442,0.0,4.656577,5.6915197,2.1181953,0.0,0.0,0.0,0.0,0.0,46.024036,3.8124282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5068939,0.0,23.663973,0.0,12.065637,0.0,0.0,0.0,50.927612,0.0,0.0,13.819313,24.636059,8.206812,0.0,2.082032,0.0,12.518256,5.670542,0.0,0.0,0.0,0.0
F16H11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R02D3.1,9.3632965,4.484305,20.638714,2.2810218,0.0,0.0,0.0,61.349693,0.0,3.0637255,7.0323486,51.457977,0.0,4.004004,0.0,4.6242776,8.70322,0.0,48.743908,2.5471218,0.0,5.391804,12.666244,0.0,6.3532405,17.910448,86.11881,4.226543,8.152174,10.025063,0.0,5.0018754,0.0,0.0,0.0,0.0,11.28923,0.0,6.833713,10.139418,0.0,0.0,7.8926597,50.931084,6.341154,62.417873,29.23319,29.858849,94.44655,49.198074,41.418587,40.919106,70.66112,67.85714,62.893078,106.18257,0.0,6.7491565,84.909874,62.70903,102.1529,50.718513,48.484848,7.320644,24.826218,38.897896,13.937283,20.920502,71.86291,53.380787,14.7765045,87.594696,44.35625,21.613834,8.204792,13.9738,14.450867,12.795905,67.77217,55.152393,6.521739,16.992353,11.406843,67.52037,28.4576,42.363907,0.0,36.585365,22.624434,53.126278,0.0,40.910255,64.81128,21.570318,4.4306602,4.280822,60.913708,18.717829,37.962036,14.450868,31.821798,5.0137877,28.891296,39.439953,57.26065,43.43629,0.0,16.840687,103.132164,72.75373,0.0,83.59457,27.638626,22.396416,65.654495,10.8813925,22.902351,8.867869,41.72752,42.52906,27.762356,0.0,37.257824,0.0
agr-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5062656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5915964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6409584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y37D8A.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8021464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6369786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ace-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enpl-1,35.580524,71.74888,43.449924,25.09124,4.1649313,41.18616,32.493908,33.03445,27.531355,70.46568,42.19409,74.328186,41.51404,48.048046,19.206144,41.618496,72.52683,82.78549,26.24672,38.206825,65.818344,98.84975,56.998096,35.17411,38.119442,47.761192,45.248867,84.53085,46.195652,27.568924,43.680046,27.510315,77.167496,33.026657,64.7177,41.07425,6.773538,60.0096,38.724373,17.74398,51.39186,33.444817,15.785319,19.099155,44.388077,29.56636,26.984484,24.429968,25.185745,33.45469,25.886618,39.345295,47.430065,21.428572,23.584904,41.102932,51.97505,92.23847,26.813646,54.347828,36.247803,22.541561,16.969698,29.282576,32.274082,58.34684,81.30081,53.25219,33.167496,46.263348,24.01182,37.878788,23.345394,28.818445,60.71546,50.65502,47.48142,46.91832,36.049026,24.673439,78.26087,87.08581,22.813686,53.55064,5.6915197,42.363907,16.200891,32.520325,45.248867,40.866367,11.273957,43.467144,41.93671,47.4547,17.722641,34.246574,25.38071,32.756203,7.9920077,28.901735,15.910899,37.60341,18.05706,31.551964,34.35639,38.61004,60.422962,43.785786,22.918259,43.65224,66.508316,33.437824,13.819313,29.115341,28.72384,39.89844,37.476578,44.339344,31.295639,22.682167,44.41977,54.282265,44.709385,30.69839
psa-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5945363,0.0,3.5174112,0.0,0.0,0.0,0.0,0.0,2.5062656,0.0,0.0,0.0,0.0,0.0,3.1595576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bbs-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unc-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.241491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.611412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dhs-4,0.0,0.0,6.5174885,4.5620437,12.494794,8.237232,0.0,9.438415,6.1180787,3.0637255,11.720581,17.152658,2.4420025,6.006006,0.0,0.0,0.0,19.47894,6.56168,0.0,4.3878894,7.1890726,6.333122,17.587055,31.766201,0.0,1.4596409,10.566357,5.4347825,2.5062656,0.0,5.0018754,18.157059,2.359047,6.6949344,3.1595576,0.0,9.601537,4.5558085,0.0,4.2826552,6.6889634,7.8926597,1.5915964,19.023462,6.5703025,4.497414,2.7144408,12.592873,2.9518845,0.0,1.5738118,5.807763,14.285714,3.9308174,10.275733,0.0,2.249719,7.448235,9.754738,5.4920917,0.0,2.4242425,9.150805,0.0,0.0,11.614402,9.509319,0.0,7.117438,1.8470631,3.5511365,10.505427,2.4015372,1.6409584,10.48035,2.0644095,0.0,8.651767,2.9027576,6.521739,4.2480884,3.8022811,2.3282886,2.8457599,6.354586,12.150668,4.0650406,6.78733,0.0,5.6369786,5.113782,3.8124282,4.3140635,4.4306602,0.0,5.0761423,0.0,0.0,0.0,7.9554496,2.5068939,0.0,0.0,2.290426,7.2393823,6.042296,0.0,0.0,3.6376865,9.501187,4.179728,1.7274141,4.4792833,4.103406,3.627131,6.246096,0.0,2.086376,0.0,0.0,6.031363,0.0,7.6745973
F58F9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5738118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3282886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ceh-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.830161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835271,0.0,0.0,0.0,0.0
pqn-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9654087,1.712622,0.0,0.0,1.4896469,0.0,0.0,0.0,0.0,1.830161,2.4826217,0.0,0.0,0.0,0.0,3.558719,1.8470631,0.0,0.0,0.0,0.0,3.49345,0.0,0.0,0.0,0.0,0.0,2.1240442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R12B2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8037276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lag-1,1.8726592,0.0,1.0862482,4.5620437,0.0,0.0,0.0,0.0,0.0,3.0637255,4.6882324,0.0,0.0,0.0,6.4020486,9.248555,2.9010732,0.0,1.8747656,2.5471218,0.0,0.0,0.0,0.0,0.0,5.970149,1.4596409,0.0,2.7173913,0.0,2.7300029,0.0,0.0,0.0,0.0,3.1595576,4.515692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.248707,0.0,0.0,0.0,0.0,1.5738118,0.0,0.0,0.0,1.712622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8470631,0.0,0.0,0.0,4.9228754,0.0,0.0,0.0,1.441961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.130081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.280822,0.0,4.679457,1.9980019,4.8169556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.089864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cutl-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9373828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4003842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.850488,0.0,0.0,1.4896469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5068939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pcrg-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5062656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9679605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nhr-25,1.8726592,0.0,4.3449926,4.5620437,0.0,0.0,0.0,9.438415,0.0,0.0,0.0,5.717553,2.4420025,4.004004,6.4020486,4.6242776,2.9010732,2.4348674,3.7495313,2.5471218,4.3878894,5.391804,12.666244,3.5174112,19.059721,0.0,5.8385634,0.0,2.7173913,0.0,0.0,7.5028133,4.5392647,9.436188,6.6949344,6.319115,0.0,2.4003842,11.389522,15.2091255,6.4239826,3.3444817,18.416206,1.5915964,0.0,3.2851512,4.497414,2.7144408,7.5557237,1.9679229,7.765985,6.295247,0.0,21.428572,5.896226,1.712622,0.0,2.249719,0.0,6.96767,3.295255,4.2265425,2.4242425,12.811127,7.447865,6.482982,4.6457605,7.6074553,5.5279164,0.0,3.6941261,0.0,3.5018094,4.8030744,9.845751,3.49345,14.450867,8.530603,4.3258834,5.8055153,0.0,4.2480884,0.0,2.3282886,2.8457599,8.472781,12.150668,12.195122,2.2624435,0.0,5.6369786,5.113782,0.0,0.0,4.4306602,4.280822,0.0,4.679457,0.0,9.633911,0.0,5.0137877,10.834236,1.9719977,2.290426,0.0,0.0,0.0,3.8197098,0.0,4.7505937,0.0,5.1822424,4.4792833,0.0,3.627131,2.082032,0.0,0.0,2.835271,0.0,18.09409,14.903129,0.0
K06A4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.497414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daf-19,0.0,0.0,0.0,2.2810218,0.0,8.237232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9010732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1132715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5348544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3282886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9719977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9559565,0.0,0.0,5.552471,0.0,0.0,0.0
